"deaths","days","p","prod"
2547.32232208419,77,1e-04,2
3095.01761688922,77,1e-04,2
3074.57049380549,77,1e-04,2
2980.74076747225,77,1e-04,2
3419.61984005015,77,1e-04,2
2821.70966702136,77,1e-04,2
3548.5894804813,77,1e-04,2
2448.57881898742,77,1e-04,2
2474.94913141306,77,1e-04,2
2408.65738478761,77,1e-04,2
2946.41198026598,77,1e-04,2
2451.16915597867,77,1e-04,2
2840.76474970818,77,1e-04,2
3219.71009728655,77,1e-04,2
2648.676404626,77,1e-04,2
2389.01657112039,77,1e-04,2
2658.02718413624,77,1e-04,2
3108.14419052722,77,1e-04,2
2792.92164959204,77,1e-04,2
2751.3826257264,77,1e-04,2
2528.20462017767,77,1e-04,2
2985.15346411428,77,1e-04,2
3365.24059128655,77,1e-04,2
2714.12138924052,77,1e-04,2
2248.26295079775,77,1e-04,2
2584.02324070891,77,1e-04,2
2837.04943749392,77,1e-04,2
2661.80410683488,77,1e-04,2
2261.30907824918,77,1e-04,2
2815.71503367745,77,1e-04,2
2933.61485005273,77,1e-04,2
2503.86501272818,77,1e-04,2
2096.91193570019,77,1e-04,2
2835.23906161392,77,1e-04,2
2524.60518352569,77,1e-04,2
3226.09867935506,77,1e-04,2
3130.95607857201,77,1e-04,2
3112.91676305901,77,1e-04,2
2944.31648369628,77,1e-04,2
2919.85875864396,77,1e-04,2
3088.68557759387,77,1e-04,2
2923.70275607344,77,1e-04,2
3163.47416635953,77,1e-04,2
2151.73637883557,77,1e-04,2
2449.00123872495,77,1e-04,2
3072.98343238999,77,1e-04,2
2354.48858523627,77,1e-04,2
3060.70899713854,77,1e-04,2
2774.96505328886,77,1e-04,2
3100.16769521696,77,1e-04,2
2762.3426498895,77,1e-04,2
3017.88402344066,77,1e-04,2
2802.6678107151,77,1e-04,2
2655.15534506376,77,1e-04,2
2798.07184089015,77,1e-04,2
3098.86794435168,77,1e-04,2
3052.98097825696,77,1e-04,2
2705.50270208884,77,1e-04,2
2231.4489757527,77,1e-04,2
2791.32171359766,77,1e-04,2
3036.63302725014,77,1e-04,2
3438.8971393223,77,1e-04,2
2453.33051936665,77,1e-04,2
3094.82882095661,77,1e-04,2
2583.61017193798,77,1e-04,2
3070.3196539293,77,1e-04,2
3042.91428768369,77,1e-04,2
2824.56191130175,77,1e-04,2
2571.43276413531,77,1e-04,2
2711.86910119124,77,1e-04,2
3429.40364107459,77,1e-04,2
2854.5483405528,77,1e-04,2
2073.91158604354,77,1e-04,2
2804.66565175042,77,1e-04,2
3330.57573988036,77,1e-04,2
2366.80221497474,77,1e-04,2
2884.22022493114,77,1e-04,2
2495.18480203619,77,1e-04,2
2411.58856126437,77,1e-04,2
3053.54147395192,77,1e-04,2
2406.53103549664,77,1e-04,2
2682.36796684038,77,1e-04,2
3078.42240823628,77,1e-04,2
2382.42547741593,77,1e-04,2
2869.86719619829,77,1e-04,2
2915.85988901408,77,1e-04,2
3296.89731330117,77,1e-04,2
2733.30615680991,77,1e-04,2
2846.63067319371,77,1e-04,2
2719.65865559505,77,1e-04,2
3260.48985742389,77,1e-04,2
2845.01041786003,77,1e-04,2
2243.09763999263,77,1e-04,2
3259.30529578752,77,1e-04,2
2999.12768992562,77,1e-04,2
2735.81440910339,77,1e-04,2
3358.98377990056,77,1e-04,2
2800.33825513132,77,1e-04,2
3038.16375052383,77,1e-04,2
2320.2852985203,77,1e-04,2
2519.40179787827,77,1e-04,2
2870.74180162299,77,1e-04,2
3086.65714743557,77,1e-04,2
2602.95031424348,77,1e-04,2
3228.67445990496,77,1e-04,2
2483.31885838934,77,1e-04,2
2446.32887409675,77,1e-04,2
3183.58089371191,77,1e-04,2
3446.97711024477,77,1e-04,2
2868.8772743907,77,1e-04,2
2730.76596728939,77,1e-04,2
3043.17429197807,77,1e-04,2
2851.30704816111,77,1e-04,2
2354.68473759252,77,1e-04,2
2229.35602190965,77,1e-04,2
2908.50047614591,77,1e-04,2
3436.96903556975,77,1e-04,2
3052.32830137302,77,1e-04,2
3115.67354830107,77,1e-04,2
3346.39133037765,77,1e-04,2
2179.56714906732,77,1e-04,2
2829.83342017249,77,1e-04,2
3292.93653917277,77,1e-04,2
2859.63810694602,77,1e-04,2
2191.89006937748,77,1e-04,2
3053.5772209753,77,1e-04,2
2659.16222953092,77,1e-04,2
2327.53436533055,77,1e-04,2
2192.90862081768,77,1e-04,2
3312.01181579338,77,1e-04,2
2871.24585680702,77,1e-04,2
3234.21627768278,77,1e-04,2
3041.54119274907,77,1e-04,2
2655.8309042658,77,1e-04,2
2148.47117705679,77,1e-04,2
2878.70117600722,77,1e-04,2
2522.07526906461,77,1e-04,2
2535.53052779929,77,1e-04,2
2361.28304009208,77,1e-04,2
2327.6081062968,77,1e-04,2
3247.81441921472,77,1e-04,2
3398.72396826694,77,1e-04,2
2771.51244719211,77,1e-04,2
2722.90295543268,77,1e-04,2
2688.48261044582,77,1e-04,2
2844.1267842407,77,1e-04,2
2882.02161313443,77,1e-04,2
2393.0954306794,77,1e-04,2
2975.39271312787,77,1e-04,2
2994.50094504752,77,1e-04,2
3094.2778416131,77,1e-04,2
2481.905058101,77,1e-04,2
3016.61318529466,77,1e-04,2
3136.79122555736,77,1e-04,2
3075.70890859818,77,1e-04,2
2392.52683475447,77,1e-04,2
2826.02244082443,77,1e-04,2
2597.26052582995,77,1e-04,2
2289.37389879146,77,1e-04,2
2786.01017406013,77,1e-04,2
2569.63696459071,77,1e-04,2
3187.08027131455,77,1e-04,2
3066.93129280021,77,1e-04,2
2433.87406312329,77,1e-04,2
2861.57318037559,77,1e-04,2
2410.98013636974,77,1e-04,2
2212.84562313035,77,1e-04,2
2739.36422321928,77,1e-04,2
2634.68770865963,77,1e-04,2
2722.08934670665,77,1e-04,2
2669.20486393973,77,1e-04,2
3119.90814792593,77,1e-04,2
2337.65030975041,77,1e-04,2
2696.17791941614,77,1e-04,2
2434.87056095664,77,1e-04,2
2684.6605579208,77,1e-04,2
2353.23064495846,77,1e-04,2
2913.12145584522,77,1e-04,2
2759.6154609467,77,1e-04,2
3062.71127220983,77,1e-04,2
2785.98481851947,77,1e-04,2
2372.55563796667,77,1e-04,2
3339.26515047435,77,1e-04,2
2462.54374318449,77,1e-04,2
2329.58612835106,77,1e-04,2
3026.1127600739,77,1e-04,2
3173.20297962736,77,1e-04,2
3518.76601528587,77,1e-04,2
2523.05297255271,77,1e-04,2
2712.61743465539,77,1e-04,2
2809.71892017178,77,1e-04,2
3247.01777655766,77,1e-04,2
2916.83220725813,77,1e-04,2
2584.69240499357,77,1e-04,2
2491.5907715363,77,1e-04,2
3228.041822328,77,1e-04,2
2324.88935746514,77,1e-04,2
3105.04967169267,77,1e-04,2
3231.94619690337,77,1e-04,2
2438.47281336581,77,1e-04,2
2787.98999650593,77,1e-04,2
2668.2974496501,77,1e-04,2
3264.53056018365,77,1e-04,2
2427.66375924125,77,1e-04,2
2828.91668726383,77,1e-04,2
2203.56930757092,77,1e-04,2
2266.17352871297,77,1e-04,2
2573.94230212411,77,1e-04,2
3029.76819563534,77,1e-04,2
3316.00839214178,77,1e-04,2
2929.70657886541,77,1e-04,2
2542.54042905471,77,1e-04,2
2738.89681913368,77,1e-04,2
2135.90960434788,77,1e-04,2
3128.13419144438,77,1e-04,2
2220.31199494945,77,1e-04,2
2822.17330200591,77,1e-04,2
3196.80589323996,77,1e-04,2
3214.4177029756,77,1e-04,2
3229.8765445899,77,1e-04,2
2437.38159652771,77,1e-04,2
3111.82134125767,77,1e-04,2
2496.81563264935,77,1e-04,2
2973.73049306371,77,1e-04,2
3013.40037740916,77,1e-04,2
2941.1394095621,77,1e-04,2
2329.00814330766,77,1e-04,2
2835.73973703446,77,1e-04,2
3509.53105001784,77,1e-04,2
3557.99681664374,77,1e-04,2
2748.0782498305,77,1e-04,2
2082.11870831972,77,1e-04,2
2299.06248757012,77,1e-04,2
2685.25109456398,77,1e-04,2
3261.38266369723,77,1e-04,2
2705.98131447374,77,1e-04,2
3064.97421127703,77,1e-04,2
2619.902138013,77,1e-04,2
2966.31082189691,77,1e-04,2
2958.62271685093,77,1e-04,2
2628.62075456409,77,1e-04,2
2804.4480376049,77,1e-04,2
3328.97889136283,77,1e-04,2
2113.04311330345,77,1e-04,2
3034.19933747665,77,1e-04,2
2741.98775178022,77,1e-04,2
2921.57180751305,77,1e-04,2
3188.05381639958,77,1e-04,2
3310.35182814674,77,1e-04,2
2506.59187393701,77,1e-04,2
2477.56901519519,77,1e-04,2
2803.43483007756,77,1e-04,2
2385.84235368122,77,1e-04,2
2861.04203622722,77,1e-04,2
2763.95621976479,77,1e-04,2
3353.78936842402,77,1e-04,2
2405.15315398653,77,1e-04,2
2482.73826478231,77,1e-04,2
3250.9395494119,77,1e-04,2
3110.17952774586,77,1e-04,2
2951.17054300281,77,1e-04,2
2616.61674575186,77,1e-04,2
2561.71368162331,77,1e-04,2
2715.51221251419,77,1e-04,2
2915.86739262757,77,1e-04,2
2983.32479554951,77,1e-04,2
2652.8928734783,77,1e-04,2
2238.75373866061,77,1e-04,2
2433.39175164093,77,1e-04,2
2806.75358955514,77,1e-04,2
3238.79524458253,77,1e-04,2
2378.54452886425,77,1e-04,2
3454.71267067775,77,1e-04,2
3115.79231894107,77,1e-04,2
2634.98495694544,77,1e-04,2
2927.8806747651,77,1e-04,2
3147.26249087397,77,1e-04,2
2676.94816016292,77,1e-04,2
2376.16462251157,77,1e-04,2
2697.25626489255,77,1e-04,2
3590.47458544308,77,1e-04,2
2347.84620549599,77,1e-04,2
2207.07012808527,77,1e-04,2
2643.83058918405,77,1e-04,2
2827.14933320694,77,1e-04,2
2609.54593378515,77,1e-04,2
2248.83490583679,77,1e-04,2
2852.79023494085,77,1e-04,2
2433.6553818586,77,1e-04,2
3078.14378136931,77,1e-04,2
2527.07299630303,77,1e-04,2
2362.43697664751,77,1e-04,2
3108.56795739409,77,1e-04,2
2527.39839679803,77,1e-04,2
2654.73220730145,77,1e-04,2
2274.3936946988,77,1e-04,2
2912.07911753851,77,1e-04,2
3144.51353879256,77,1e-04,2
3552.68791886687,77,1e-04,2
2389.65346390035,77,1e-04,2
2627.61805021374,77,1e-04,2
2382.07873794901,77,1e-04,2
2813.24226960856,77,1e-04,2
2863.56768275959,77,1e-04,2
3100.06180238803,77,1e-04,2
2448.87212382348,77,1e-04,2
2809.58554336231,77,1e-04,2
3112.03414974595,77,1e-04,2
3208.56700672025,77,1e-04,2
2474.61423872259,70,1e-04,2
2148.61063220039,70,1e-04,2
3087.41392660721,70,1e-04,2
2283.74066566833,70,1e-04,2
2440.98836687657,70,1e-04,2
2599.01599381281,70,1e-04,2
2347.98290523147,70,1e-04,2
2876.855442264,70,1e-04,2
2412.10017511042,70,1e-04,2
2355.22471713249,70,1e-04,2
2820.7587352319,70,1e-04,2
2420.03224785362,70,1e-04,2
2378.6803914648,70,1e-04,2
2896.16081773853,70,1e-04,2
2994.9432985049,70,1e-04,2
2246.49562432514,70,1e-04,2
2180.12360044412,70,1e-04,2
3143.81871468507,70,1e-04,2
2779.56585787706,70,1e-04,2
2494.01061701896,70,1e-04,2
2376.00016476679,70,1e-04,2
3205.14717879891,70,1e-04,2
2212.84054687647,70,1e-04,2
2294.15499446008,70,1e-04,2
3125.39090395772,70,1e-04,2
2772.61492369734,70,1e-04,2
2750.7945018463,70,1e-04,2
2231.43468888178,70,1e-04,2
2784.45272134383,70,1e-04,2
2336.58068601308,70,1e-04,2
2638.56700218049,70,1e-04,2
2316.56360490378,70,1e-04,2
2692.98373783568,70,1e-04,2
2747.31714506868,70,1e-04,2
3341.7957978594,70,1e-04,2
2598.79982086472,70,1e-04,2
3200.1204620286,70,1e-04,2
3159.60773108572,70,1e-04,2
2203.9315448183,70,1e-04,2
2579.4877215289,70,1e-04,2
2874.77895396185,70,1e-04,2
2560.00552986346,70,1e-04,2
3441.03054949647,70,1e-04,2
2214.93596102512,70,1e-04,2
2976.85954325519,70,1e-04,2
2136.56037751528,70,1e-04,2
2254.42409614241,70,1e-04,2
2513.94759849283,70,1e-04,2
1909.11838996467,70,1e-04,2
2493.97322739163,70,1e-04,2
2930.20040899211,70,1e-04,2
2661.34892501686,70,1e-04,2
3033.7912314575,70,1e-04,2
2483.57384839818,70,1e-04,2
3199.22279283347,70,1e-04,2
2813.1749229123,70,1e-04,2
2651.31357209592,70,1e-04,2
3076.38135514889,70,1e-04,2
2866.27588272838,70,1e-04,2
3100.13718863745,70,1e-04,2
2686.90585375793,70,1e-04,2
2116.5347794138,70,1e-04,2
2501.26013470916,70,1e-04,2
2892.54562627141,70,1e-04,2
2295.90179426825,70,1e-04,2
3116.57962680926,70,1e-04,2
2981.00092078066,70,1e-04,2
2304.36454263054,70,1e-04,2
3031.1346967486,70,1e-04,2
3376.11404153688,70,1e-04,2
3235.76570154473,70,1e-04,2
3244.86072905416,70,1e-04,2
2974.86570074663,70,1e-04,2
2683.8094509476,70,1e-04,2
2951.83100006789,70,1e-04,2
2626.44275997547,70,1e-04,2
3197.20026981854,70,1e-04,2
2728.4007906087,70,1e-04,2
2727.81749472527,70,1e-04,2
3460.40868834006,70,1e-04,2
2795.44331308029,70,1e-04,2
3086.49229184362,70,1e-04,2
2742.96900841392,70,1e-04,2
2543.99148011737,70,1e-04,2
2903.77684343739,70,1e-04,2
2962.70480305385,70,1e-04,2
2883.34081750688,70,1e-04,2
3335.83859988909,70,1e-04,2
3309.45706486141,70,1e-04,2
2862.2731974881,70,1e-04,2
2643.94138774677,70,1e-04,2
3327.96879397626,70,1e-04,2
3232.30093008262,70,1e-04,2
2169.64545928387,70,1e-04,2
2255.28540148883,70,1e-04,2
2529.94388065928,70,1e-04,2
2956.50491603537,70,1e-04,2
2869.49274372185,70,1e-04,2
2414.08866302276,70,1e-04,2
2788.45306749301,70,1e-04,2
2613.4446831987,70,1e-04,2
3079.27835620663,70,1e-04,2
3205.58164806263,70,1e-04,2
2742.01392171632,70,1e-04,2
2450.02388567563,70,1e-04,2
2430.94833201032,70,1e-04,2
2400.66200196589,70,1e-04,2
2443.34319346197,70,1e-04,2
2815.76558181033,70,1e-04,2
2974.66777139801,70,1e-04,2
2580.37883668023,70,1e-04,2
2247.86181089448,70,1e-04,2
2479.16707213787,70,1e-04,2
2619.27120668969,70,1e-04,2
2867.84085352131,70,1e-04,2
2645.88272015494,70,1e-04,2
3412.07264587287,70,1e-04,2
2786.97441251462,70,1e-04,2
2551.81868977474,70,1e-04,2
2278.40705278262,70,1e-04,2
2943.19277636933,70,1e-04,2
3141.87954491811,70,1e-04,2
2716.83918204698,70,1e-04,2
2548.44161881522,70,1e-04,2
2618.86694190813,70,1e-04,2
3114.54829284093,70,1e-04,2
2267.58203132793,70,1e-04,2
2288.74907712057,70,1e-04,2
2890.42511306713,70,1e-04,2
2713.18949558365,70,1e-04,2
2174.58948081407,70,1e-04,2
2455.18267082249,70,1e-04,2
2515.21218465578,70,1e-04,2
2281.21198094766,70,1e-04,2
2262.7057541704,70,1e-04,2
2580.74190921143,70,1e-04,2
2465.90142174205,70,1e-04,2
3463.02733572692,70,1e-04,2
2372.41480089399,70,1e-04,2
2932.72505493857,70,1e-04,2
3321.71866946062,70,1e-04,2
3581.48974914067,70,1e-04,2
2636.66828866723,70,1e-04,2
2279.06138238199,70,1e-04,2
2434.86430774245,70,1e-04,2
2352.74742545962,70,1e-04,2
2898.33666595167,70,1e-04,2
2393.20549730347,70,1e-04,2
3038.65575050525,70,1e-04,2
3204.68044345753,70,1e-04,2
2637.34270447617,70,1e-04,2
2831.37770371046,70,1e-04,2
2365.40746743146,70,1e-04,2
2785.81937489428,70,1e-04,2
2640.9270427659,70,1e-04,2
2335.01553410491,70,1e-04,2
3009.51096550031,70,1e-04,2
3126.56672808575,70,1e-04,2
3225.09084661776,70,1e-04,2
2462.98882011276,70,1e-04,2
2194.37013370218,70,1e-04,2
2579.45465680024,70,1e-04,2
2902.94655424541,70,1e-04,2
3027.54414392688,70,1e-04,2
2549.05534471731,70,1e-04,2
3045.59331630648,70,1e-04,2
2745.85991151278,70,1e-04,2
3053.80276300513,70,1e-04,2
3279.10395097763,70,1e-04,2
2947.6588333106,70,1e-04,2
2496.04300093148,70,1e-04,2
2796.28933910858,70,1e-04,2
2910.66599269214,70,1e-04,2
2651.64861000707,70,1e-04,2
3000.94906477515,70,1e-04,2
3432.17341094468,70,1e-04,2
2582.26156761439,70,1e-04,2
2488.43777679913,70,1e-04,2
2452.09322848577,70,1e-04,2
2196.43305612851,70,1e-04,2
2472.13481901984,70,1e-04,2
2529.46657494145,70,1e-04,2
3036.81666304965,70,1e-04,2
2931.80003787374,70,1e-04,2
2624.05249914532,70,1e-04,2
2374.17637852024,70,1e-04,2
2325.75986728653,70,1e-04,2
2359.75324355888,70,1e-04,2
3328.86554876479,70,1e-04,2
2898.20775156503,70,1e-04,2
2966.05415165339,70,1e-04,2
2544.61325194789,70,1e-04,2
3089.90996741379,70,1e-04,2
3068.92093409513,70,1e-04,2
2975.43027501577,70,1e-04,2
3415.10680872982,70,1e-04,2
2819.65034425985,70,1e-04,2
3542.63680674502,70,1e-04,2
2444.9985244512,70,1e-04,2
2471.20798107784,70,1e-04,2
2404.87791835266,70,1e-04,2
2943.04514695528,70,1e-04,2
2448.22550766614,70,1e-04,2
2836.68794889921,70,1e-04,2
3215.44976255276,70,1e-04,2
2643.38359393636,70,1e-04,2
2386.15743619096,70,1e-04,2
2653.71263677907,70,1e-04,2
3104.58813953851,70,1e-04,2
2788.37275297606,70,1e-04,2
2747.38006624183,70,1e-04,2
2523.72176803551,70,1e-04,2
2980.69769993111,70,1e-04,2
3360.07856997876,70,1e-04,2
2710.3206950709,70,1e-04,2
2244.23911728383,70,1e-04,2
2580.36919334025,70,1e-04,2
2832.70361564149,70,1e-04,2
2658.19467274504,70,1e-04,2
2258.22196247473,70,1e-04,2
2811.35202464189,70,1e-04,2
2927.99837783421,70,1e-04,2
2498.86799612006,70,1e-04,2
2093.5372157814,70,1e-04,2
2830.96280823524,70,1e-04,2
2520.86641308717,70,1e-04,2
3222.51283895063,70,1e-04,2
3127.45085135197,70,1e-04,2
3108.41002692958,70,1e-04,2
2940.59105567639,70,1e-04,2
2915.47156026554,70,1e-04,2
3085.00320471227,70,1e-04,2
2919.78462243337,70,1e-04,2
3158.10066165149,70,1e-04,2
2148.4574245732,70,1e-04,2
2445.32423165098,70,1e-04,2
3067.30598502507,70,1e-04,2
2351.37820175099,70,1e-04,2
3056.91955730846,70,1e-04,2
2770.85263680812,70,1e-04,2
3094.8115811409,70,1e-04,2
2760.21331476218,70,1e-04,2
3014.61733852714,70,1e-04,2
2797.2755362073,70,1e-04,2
2650.89933229614,70,1e-04,2
2793.93733244189,70,1e-04,2
3094.2851845408,70,1e-04,2
3047.85246992458,70,1e-04,2
2701.88064467895,70,1e-04,2
2227.03077496709,70,1e-04,2
2787.86593795663,70,1e-04,2
3032.64618483971,70,1e-04,2
3435.79253223444,70,1e-04,2
2448.33614090323,70,1e-04,2
3089.85213492696,70,1e-04,2
2580.61773466611,70,1e-04,2
3065.35793963579,70,1e-04,2
3039.42346222879,70,1e-04,2
2820.99979979142,70,1e-04,2
2566.85587825705,70,1e-04,2
2708.16454530178,70,1e-04,2
3427.03095536912,70,1e-04,2
2850.71509680965,70,1e-04,2
2070.47842466756,70,1e-04,2
2802.01771678662,70,1e-04,2
3327.61183991776,70,1e-04,2
2363.63870052438,70,1e-04,2
2879.29543083437,70,1e-04,2
2491.98478661818,70,1e-04,2
2408.84712522375,70,1e-04,2
3048.03723824372,70,1e-04,2
2402.59188242275,70,1e-04,2
2678.52419542878,70,1e-04,2
3073.88689630685,70,1e-04,2
2379.62679067213,70,1e-04,2
2865.53710551893,70,1e-04,2
2911.38370407965,70,1e-04,2
3294.10146101726,70,1e-04,2
2728.40613666258,70,1e-04,2
2843.4203193763,70,1e-04,2
2714.57145110682,70,1e-04,2
3256.57641431392,70,1e-04,2
2840.72826484422,70,1e-04,2
2241.38436097913,70,1e-04,2
3256.14793912408,70,1e-04,2
2994.71747983197,70,1e-04,2
2732.46390258018,70,1e-04,2
3355.70755235615,70,1e-04,2
2795.94110305873,70,1e-04,2
3032.54285204734,70,1e-04,2
2317.5954067269,70,1e-04,2
2516.6841437949,70,1e-04,2
2866.46793286155,70,1e-04,2
3082.2988379161,70,1e-04,2
2598.2548017072,70,1e-04,2
3223.31150623241,70,1e-04,2
2479.48953870784,70,1e-04,2
2442.26020324361,70,1e-04,2
3178.5816201236,70,1e-04,2
3444.22789455994,70,1e-04,2
2865.6729944153,70,1e-04,2
2725.60255854475,70,1e-04,2
3037.36855504869,70,1e-04,2
2847.89581915444,70,1e-04,2
2351.36986244776,70,1e-04,2
2225.88139342559,70,1e-04,2
2903.71185138222,70,1e-04,2
3433.83544980361,70,1e-04,2
3048.58343149352,70,1e-04,2
3114.73820860972,70,1e-04,2
3342.09335916554,70,1e-04,2
2175.37135608787,70,1e-04,2
2825.64070234429,70,1e-04,2
3289.4305587148,70,1e-04,2
2854.08606996275,70,1e-04,2
2187.89569635483,70,1e-04,2
3049.60304383062,70,1e-04,2
2655.9830300425,70,1e-04,2
2324.81068591668,70,1e-04,2
2190.30402425088,70,1e-04,2
3307.86490935166,70,1e-04,2
2866.29561416948,70,1e-04,2
3229.56830620948,70,1e-04,2
3037.08812341118,70,1e-04,2
2651.3460433767,70,1e-04,2
2144.58154696273,70,1e-04,2
2875.63954357635,70,1e-04,2
2518.34053203872,70,1e-04,2
2533.29250618647,70,1e-04,2
2357.32235548249,70,1e-04,2
2322.98815785824,70,1e-04,2
3244.74853394049,70,1e-04,2
3395.8298337455,70,1e-04,2
2767.66511217353,70,1e-04,2
2721.13605364145,70,1e-04,2
2683.51099719571,70,1e-04,2
2840.07026170353,70,1e-04,2
2876.98367031005,70,1e-04,2
2391.3959569214,70,1e-04,2
2971.62426699198,70,1e-04,2
2991.14677147228,70,1e-04,2
3088.46853424876,70,1e-04,2
2479.88355922964,70,1e-04,2
3011.45630276289,70,1e-04,2
3130.90631099851,70,1e-04,2
3070.08242443859,70,1e-04,2
2389.66934875825,70,1e-04,2
2821.0317158945,70,1e-04,2
2593.88707701784,70,1e-04,2
2286.91649117152,70,1e-04,2
2781.4944025605,70,1e-04,2
2565.71968240338,70,1e-04,2
3181.31679505958,70,1e-04,2
3062.42953356699,70,1e-04,2
2430.16546934468,70,1e-04,2
2859.06493155677,70,1e-04,2
2406.7153120527,70,1e-04,2
2209.84298490402,70,1e-04,2
2734.82767534553,70,1e-04,2
2630.04096416309,70,1e-04,2
2718.00570270157,70,1e-04,2
2665.49859729811,70,1e-04,2
3115.65689200363,70,1e-04,2
2334.30181064828,70,1e-04,2
2693.42269725794,70,1e-04,2
2430.30033022606,70,1e-04,2
2680.77908613348,70,1e-04,2
2350.67823194946,70,1e-04,2
2908.87955515309,70,1e-04,2
2754.93176450439,70,1e-04,2
3056.84477101842,70,1e-04,2
2781.23187844454,70,1e-04,2
2368.49179967871,70,1e-04,2
3334.37208802225,70,1e-04,2
2459.36296678157,70,1e-04,2
2326.0299477314,70,1e-04,2
3021.30484513915,70,1e-04,2
3170.16340101347,70,1e-04,2
3515.92238517974,70,1e-04,2
2520.08608247793,70,1e-04,2
2708.74154112947,70,1e-04,2
2805.48854911749,70,1e-04,2
3242.48100793228,70,1e-04,2
2912.31332481795,70,1e-04,2
2579.84577639492,70,1e-04,2
2488.60403907157,70,1e-04,2
3223.21937065893,70,1e-04,2
2321.32825301936,70,1e-04,2
3099.79863255224,70,1e-04,2
3226.68828188075,70,1e-04,2
2434.60630292454,70,1e-04,2
2785.48368060668,70,1e-04,2
2666.20989771836,70,1e-04,2
3261.22203572002,70,1e-04,2
2423.76452697556,70,1e-04,2
2824.95572291924,70,1e-04,2
2199.33327166092,70,1e-04,2
2262.74735102518,70,1e-04,2
2569.06937922278,70,1e-04,2
3023.93750862448,70,1e-04,2
3311.10591616945,70,1e-04,2
2925.19854128765,70,1e-04,2
2538.63257975295,70,1e-04,2
2734.35803735106,70,1e-04,2
2131.21661571845,70,1e-04,2
3123.86637664965,70,1e-04,2
2216.88599401906,70,1e-04,2
2816.26782591408,70,1e-04,2
3193.30879558705,70,1e-04,2
3209.79169935943,70,1e-04,2
3225.01711976606,70,1e-04,2
2433.64240205511,70,1e-04,2
3106.83714304383,70,1e-04,2
2492.39314101504,70,1e-04,2
2968.41874089701,70,1e-04,2
3008.48816575946,70,1e-04,2
2937.15442441864,70,1e-04,2
2325.07444582245,70,1e-04,2
2831.35368649082,70,1e-04,2
3505.11347355627,70,1e-04,2
3553.22405724297,70,1e-04,2
2743.90573601011,70,1e-04,2
2078.67068964324,70,1e-04,2
2295.35430867544,70,1e-04,2
2681.45821143835,70,1e-04,2
3257.32401607451,70,1e-04,2
2701.59334205784,70,1e-04,2
3060.66029057562,70,1e-04,2
2617.80377363078,70,1e-04,2
2963.62879664223,70,1e-04,2
2955.08225711992,70,1e-04,2
2624.59492904125,70,1e-04,2
2801.18949081393,70,1e-04,2
3325.94419446999,70,1e-04,2
2109.94547519296,70,1e-04,2
3028.22637655188,70,1e-04,2
2737.04407052334,70,1e-04,2
2916.64079296416,70,1e-04,2
3183.99193092219,70,1e-04,2
3309.29514170312,70,1e-04,2
2503.28781085999,70,1e-04,2
2475.51374439107,70,1e-04,2
2799.56302606289,70,1e-04,2
2381.846913204,70,1e-04,2
2856.37071508433,70,1e-04,2
2759.55862652133,70,1e-04,2
3348.98573723068,70,1e-04,2
2401.80580025179,70,1e-04,2
2478.60696680605,70,1e-04,2
3246.05290399041,70,1e-04,2
3106.75847658722,70,1e-04,2
2945.97064686832,70,1e-04,2
2613.33483589318,70,1e-04,2
2557.17685366515,70,1e-04,2
2711.01751400538,70,1e-04,2
2910.5974333434,70,1e-04,2
2980.25462022476,70,1e-04,2
2649.21116481238,70,1e-04,2
2235.58397351194,70,1e-04,2
2429.57021841823,70,1e-04,2
2802.65882173342,70,1e-04,2
3234.0607506211,70,1e-04,2
2375.0314585032,70,1e-04,2
3451.27880583074,70,1e-04,2
3110.87194769973,70,1e-04,2
2630.97219150865,70,1e-04,2
2923.92096166496,70,1e-04,2
3144.91337964659,70,1e-04,2
2671.41756896446,70,1e-04,2
2372.96475744718,70,1e-04,2
2692.92412394266,70,1e-04,2
3586.00810105388,70,1e-04,2
2344.86851672435,70,1e-04,2
2203.82780230087,70,1e-04,2
2638.95236724199,70,1e-04,2
2823.20037379386,70,1e-04,2
2604.72086081304,70,1e-04,2
2244.86364146614,70,1e-04,2
2847.93357035088,70,1e-04,2
2430.00484115223,70,1e-04,2
3072.87664714924,70,1e-04,2
2522.6239500933,70,1e-04,2
2358.50356684531,70,1e-04,2
3103.82512564885,70,1e-04,2
2523.52644766669,70,1e-04,2
2649.96393130047,70,1e-04,2
2270.06809615518,70,1e-04,2
2907.81710682826,70,1e-04,2
3139.89537378837,70,1e-04,2
3548.3471260685,70,1e-04,2
2388.43263955678,70,1e-04,2
2622.64301506727,70,1e-04,2
2380.01237320798,70,1e-04,2
2807.94760889646,70,1e-04,2
2860.90473091361,70,1e-04,2
3095.88930339955,70,1e-04,2
2444.52977488195,70,1e-04,2
2804.89183237891,70,1e-04,2
3106.99762895009,70,1e-04,2
3203.85919216403,70,1e-04,2
2473.97333401684,63,1e-04,2
2147.67119291053,63,1e-04,2
3086.36978101273,63,1e-04,2
2282.43554214509,63,1e-04,2
2439.17900012093,63,1e-04,2
2597.20974870038,63,1e-04,2
2346.60870229274,63,1e-04,2
2874.57175739407,63,1e-04,2
2410.61372625337,63,1e-04,2
2353.25564388177,63,1e-04,2
2820.40215570236,63,1e-04,2
2418.85625491854,63,1e-04,2
2378.05994023195,63,1e-04,2
2894.47182706535,63,1e-04,2
